"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Nir Bergman","Eitan Mansuri, Jonathan Doweck","Dana Idisis","Doco Digital","Drama, Foreign","Hebrew","1h 34m","Aharon has devoted his life to raising his son Uri. They live together in a gentle routine, away from the real world. But Uri is autistic, and now as a young adult it might be time for him to live in a specialized home. While on their way to the institution, Aharon decides to run away with his son and hits the road, knowing that Uri is not ready for this separation. Or is it, in fact, his father who is not ready?",100,100,"Here We Are"
