"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Craig Pryce","Craig Pryce, Jennifer A. Haufler","Craig Pryce","Pot Luck Films","Drama","English","Apr 20, 2021","2h 3m","In 1972, five young women looking for a fresh start in life become part of a radical experiment studying the effects of weed on women. Despite the agendas of the government, they use their unique strengths, and friendship to overcome adversity.",48,88,"The Marijuana Conspiracy"
