"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"May El-Toukhy","Caroline Blanco, Rene Ezra","May El-Toukhy, Maren Louise Käehne","Breaking Glass Pictures","Nordisk Film","Drama","Danish","Nov 1, 2019, Limited","Nov 22, 2019","2h 7m","Dolby Digital","Scope (2.35:1)","The arrival of her troubled stepson into her family home turns a successful lawyer's life upside down when their close bond leads to a secret affair.",97,NA,"Queen of Hearts"
