"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Fleischer","Irwin Winkler, Robert Chartoff","Stirling Silliphant","Columbia Pictures","R","Drama","English","Sep 23, 2008","1h 43m","For rookie cop Roy Fehler's (Stacy Keach) first assignment, he's paired up with veteran Andy Kilvinski (George C. Scott) to work the streets of East Los Angeles. It's a tough job in a tough neighborhood, but, despite getting shot after only a short time on the force, Roy comes to love it. He gradually begins to put police work before all else, and, when his marriage fails as a result, Roy soldiers on unfazed, taking solace in a new relationship with a nurse (Rosalind Cash).",60,63,"The New Centurions"
