"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Wolfgang Petersen","Bernd Eichinger, Dieter Geissler","Wolfgang Petersen, Herman Weigel","Warner Bros. Pictures","Warner Brothers","PG","Kids & Family, Fantasy, Adventure","English","Jul 20, 1984, Original","Jul 21, 2024","Jan 1, 2009","1h 34m","Surround","Scope (2.35:1)","On his way to school, Bastian (Barret Oliver) ducks into a bookstore to avoid bullies. Sneaking away with a book called ""The Neverending Story,"" Bastian begins reading it in the school attic. The novel is about Fantasia, a fantasy land threatened by ""The Nothing,"" a darkness that destroys everything it touches. The kingdom needs the help of a human child to survive. When Bastian reads a description of himself in the book, he begins to wonder if Fantasia is real and needs him to survive.",83,81,"The Neverending Story"
