"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Fritz Lang","Seymour Nebenzal","Egon Jacobson, Fritz Lang","Paramount Pictures","Nero-Film AG","Mystery & Thriller, Crime, Drama","German","Apr 2, 1933, Wide","Jul 21, 2009","$29.6K","1h 39m","Mono","In this classic German thriller, Hans Beckert (Peter Lorre), a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",100,95,"M"
