"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Mike Nichols","John Calley, Martin Ransohoff","Joseph Heller, Buck Henry","Paramount Pictures","Paramount Pictures","R","Comedy, Drama","English","Jun 24, 1970, Wide","Aug 1, 2013","2h 1m","Mono","This scathing war satire follows Capt. John Yossarian (Alan Arkin), a pilot stationed in the Mediterranean who flies bombing missions during World War II. Attempting to cope with the madness of armed conflict, Yossarian struggles to find a way out of his wartime reality. Surrounded by eccentric military officers, such as the opportunistic 1st Lt. Milo Minderbinder (Jon Voight), Yossarian must resort to extreme measures to escape his dire and increasingly absurd situation.",81,76,"Catch-22"
