"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Ahmed Khan","Sajid Nadiadwala","Jojo Khan, Abbas Hirapurwala, Niraj Kumar Mishra","FIP","Fox Star Studios, Benetone Films, Nadiadwala Grandson Entertainment","Action, Mystery & Thriller, Drama","Hindi","Mar 30, 2018, Limited","Jul 16, 2018","$1.3M","2h 17m","Dolby Digital","Scope (2.35:1)","A battle-hardened army officer squares off against drug lords and Russian henchmen to save his ex-lover's kidnapped daughter in the underbelly of Goa, India.",33,57,"Baaghi 2"
