"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Sterlin Harjo","Chad Burris","Sterlin Harjo","Drama","English","Jan 8, 2017","1h 20m","Hoping to see his daughter and grandchild, a terminally ill man (Richard Ray Whitman) embarks on a road trip with his former lover (Casey Camp-Horinek).",60,65,"Barking Water"
