"Director","Producer","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Sally Potter","Simona Benzakein, Christopher Sheppard","PG","Romance","English","Nov 14, 2015","$1.3M","1h 42m","Surround","After discovering a passion for the tango in Paris, a filmmaker (Sally Potter) becomes involved with her sexy Argentine teacher (Pablo Veron).",53,78,"The Tango Lesson"
