"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Abhishek Chaubey, Saket Chaudhary, Ashwiny Iyer Tiwari","Ashi Dua, Ronnie Screwvala","Piyush Gupta, Hussain Haidry, Shreyas Jain, Zeenat Lakhani, Nitesh Tiwari","Flying Unicorn Entertainment, RSVP","Drama, Romance","Hindi","Sep 17, 2021","1h 50m","As big city life buzzes around them, lonely souls discover surprising sources of connection and companionship in three tales of love, loss and longing.",55,NA,"Ankahi Kahaniya"
