"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Mohamed Ben Attia","Dora Bouchoucha","Mohamed Ben Attia","Drama","Arabic","1h 28m","Hedi's mother arranges his marriage, his boss sends him on a work trip, and his older brother lectures him on how to behave. But when Hedi meets a woman while away on business, he falls in love as the wedding preparations continue apace back home.",100,72,"Hedi"
