"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Amat Escalante","Jaime Romandia","Amat Escalante, Gibrán Portela","Strand","Drama","Spanish","Jul 21, 2017, Limited","Oct 17, 2017","$27.1K","1h 40m","A couple in a troubled marriage locate a meteorite, initiating an encounter with a mysterious creature. Their lives are turned upside down by the discovery of the creature, which is a source of both pleasure and destruction.",87,56,"The Untamed"
