"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Nikita Mikhalkov","Carlo Cucchi, Silvia D'Amico Bendicò","Suso Cecchi d'Amico, Nikita Mikhalkov","Island","Excelsior Film-TV, Sovinfilm, RAI Radiotelevisione Italiana","Comedy, Drama, Romance","Italian","Sep 26, 1987, Limited","Jun 18, 2020","$11.7K","1h 54m","Although Romano (Marcello Mastroianni) has no personal wealth, his wife, Elisa (Silvana Mangano), has more than enough money to support him, and this situation allows him to indulge in the finer things of life. While enjoying a solo spa getaway, he meets Anna (Elena Safonova) and becomes so smitten with her that he decides to follow her home to Russia, where he swears his love and promises to return. Upon reuniting with Elisa, however, Romano suddenly finds himself torn between the two women.",90,91,"Dark Eyes"
