"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"David S. Ward","Samuel Goldwyn Jr.","Touchstone Pictures","R","Drama","English","Dec 5, 2016","$22.8M","1h 53m","Stereo, Surround","A college football coach (James Caan) forfeits all but winning to get his troubled team to the big game.",43,80,"The Program"
