"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bob Swaim","Michael I. Levy","Dick Wolf","Metro-Goldwyn-Mayer","R","Crime, Drama","English","Mar 11, 1988, Limited","Sep 16, 2008","$14.4M","1h 30m","Surround","Olivia Lawrence (Meg Tilly), heiress to her recently deceased mother's sizable fortune, travels in the elite social circles of the Hamptons. Olivia becomes infatuated with Tim Whalen (Rob Lowe), an attractive yacht captain who appears to be uninterested in her money. But the duplicitous Tim -- with help from Olivia's stepfather, Tony Gateworth (John Glover), and childhood friend, Mike McGill (Doug Savant) -- is plotting something sinister against the unwitting heiress.",50,51,"Masquerade"
