"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Adil El Arbi, Bilall Fallah","Bert Hamelinck, Dimitri Verbeeck","Adil El Arbi, Bilall Fallah, Jan Van Dyck, Kevin Meul, Amir El Arbi","Yellow Veil Pictures","Imaginarium Films, Caviar Films, Calach Films, Beluga Tree, Le Collectif 64","Drama","Arabic","Sep 15, 2023, Limited","2h 13m","When Kamal resolves to change his life for the better, he leaves Belgium to help war victims in Syria. But, having arrived, he is forced to join a militia and is left stranded in Raqqa. Back home, his younger brother Nassim quickly becomes easy prey for radical recruiters, who promise to reunite him with his brother. Their mother, Leila, fights to protect the only thing she has left: her youngest son.",91,71,"Rebel"
