"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Niki Caro","Chris Bender, Tendo Nagenda, Jason Reed, Jake Weiner","Elizabeth Martin, Lauren Hynek","Walt Disney Pictures","PG-13 (Sequences of Violence)","Adventure, Action","English","Sep 4, 2020","1h 56m","Dolby Atmos","Scope (2.35:1)","To save her ailing father from serving in the Imperial Army, a fearless young woman disguises herself as a man to battle northern invaders in China.",72,46,"Mulan"
