"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Rowan Athale","Rowan Athale","Mischief Films, Head Gear Films","Mystery & Thriller, Crime, Drama","English","Jan 6, 2014","1h 49m","A man (Luke Treadaway) tells a police inspector (Timothy Spall) how he and three pals carried out an elaborate plan to rob a nefarious drug lord.",60,63,"Wasteland"
