"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Trengove","Gina Gammell, Ben Giladi, Riley Keough, Ryan Zacarias","John Trengove","Lionsgate","Felix Culpa, Pulse Films, Riverside Entertainment, Capstone Studios, Liminal Content","R","Mystery & Thriller, Drama","English (United Kingdom)","Nov 10, 2023, Limited","Nov 17, 2023","1h 36m","Flat (1.85:1)","Ralphie (Academy Award® nominee Jesse Eisenberg) is a man wrestling with outside forces and the demons within when he meets a mysterious family of men who welcome him as one of their own. As Ralphie struggles to define himself, pressure mounts and a powder keg is lit that will blow a hole in the lives of everyone he touches. Joining Eisenberg is an all-star cast including Academy Award® winner Adrien Brody and the unforgettable Odessa Young. Experience a thrilling film about one man's discovery that there is nowhere to hide from yourself.",49,29,"Manodrome"
