"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Larry Peerce","Jean-Claude Tramont","Paramount","R","Drama","English","May 22, 2017","1h 39m","After 30 years of marriage, Barbara Sawyer (Elizabeth Taylor) is afraid she's losing her husband, Mark (Henry Fonda). The ravishing beauty of her youth has given way to middle-aged homeliness, so she secretly checks into a Swiss clinic and undergoes extensive plastic surgery. While waiting to surprise Mark with her restored face and body, Barbara meets Erich (Helmut Berger), a handsome bachelor, at a posh ski lodge and becomes entranced by his seductive charm.",9,23,"Ash Wednesday"
