"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Joseph L. Mankiewicz","Darryl F Zanuck","Joseph L. Mankiewicz","20th Century Fox, Fox","Twentieth Century Fox","Drama","English","Oct 13, 1950, Original","Mar 1, 2013","$10.2K","2h 18m","Mono","Flat (1.37:1)","Backstage story revolving around aspiring actress Eve Harrington. Tattered and forlorn, Eve shows up in the dressing room of Broadway mega-star Margo Channing, telling a melancholy life story to Margo and her friends. Margo takes Eve under her wing, and it appears that Eve is a conniver that uses Margo.",99,94,"All About Eve"
