"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Patrice Leconte","Thierry de Ganay","Claude Klotz, Patrice Leconte","Triton Pictures","Lambart Productions, Centre National de la Cinematographie, TF1 Films Productions","R","Romance","French (Canada)","Oct 3, 1990, Original","Apr 28, 2009","$11.1K","1h 23m","Antoine (Jean Rochefort) has always had a thing for beautiful hairstylists. As a young boy, he lusted after the beautician who cut his hair, and vowed that one day he'd marry a hairdresser. His quest comes to an end when, as an adult, he meets gorgeous Mathilde (Anna Galiena). Their marriage doesn't dampen his erotic desire for her. If anything, he becomes even more sexually obsessed with her. In fact, the two rarely leave the hair salon, until the fateful night that Mathilde ventures outside.",92,86,"The Hairdresser's Husband"
