"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Daniele Vicari","Domenico Procacci","Daniele Vicari, Laura Paolucci, Alessandro Bandinelli, Emanuele Scaringi","Fandango","Drama","Italian","2h 2m","During the 2001 G8 Summit, Italian police initiate a violent crackdown against demonstrators housed at the Diaz Pascoli School.",40,76,"Diaz - Don't Clean Up This Blood"
