"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Greg Marcks","Beau Flynn, John Morrissey","Greg Marcks","MDP Worldwide, Media 8 Entertainment, Firm Films","R","Comedy, Drama","English","Jul 1, 2008","1h 26m","Surround","A series of storylines, ranging from bizarre to deadly, runs on parallel tracks before coming to a head at 11:14 p.m. In a fairly typical American suburb, Buzzy (Hilary Swank) and Duffy (Shawn Hatosy) are arrested and find themselves in the police car that responds to a car accident involving Jack (Henry Thomas). Meanwhile, some local youths are rabble-rousing, and a teenage girl is planning a romantic rendezvous. Each is about to find their lives touched by misfortune.",92,76,"11:14"
