"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Randall Park","Jennifer Berman, Howard Cohen, Eric d'Arbeloff, Michael Golamco, Margot Hand, Hieu Ho, Randall Park","Adrian Tomine","Sony Pictures Classics","Sony Pictures, Roadside Attractions, Topic Studios, Picture Films, Imminent Collision, Tango Entertainment (II)","R","Romance, Comedy, Drama, LGBTQ+","English","Aug 4, 2023, Limited","$674.7K","1h 32m","Ben, a struggling filmmaker, lives in Berkeley, California, with his girlfriend, Miko, who works for a local Asian American film festival. When he's not managing an arthouse movie theater as his day job, Ben spends his time obsessing over unavailable blonde women, watching Criterion Collection DVDs, and eating in diners with his best friend Alice, a queer grad student with a serial dating habit. When Miko moves to New York for an internship, Ben is left to his own devices, and begins to explore what he thinks he might want.",85,85,"Shortcomings"
