"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Guillaume Nicloux","Sylvie Pialat, Benoît Quainon","Guillaume Nicloux","Strand Releasing","France 3 Cinéma, Les Films du Worso, Scope Pictures, LGM Productions, DD Productions","Drama","English","Mar 25, 2016, Limited","Sep 14, 2016","$28.3K","1h 32m","Scope (2.35:1)","A man (Gérard Depardieu) and his ex-wife (Isabelle Huppert) reunite in Death Valley, Calif., after they both receive a letter from their dead son.",73,53,"Valley of Love"
