"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Thaddeus O'Sullivan","Jonathan Cavendish","Gerard Stembridge","Columbia Tristar, Miramax Films, Buena Vista Home Entertainment [br], Amuse Video Inc., Pyramide Distribution [fr], Asmik Ace Entertainment [jp], LK-TEL","Filmstiftung Nordrhein-Westfalen, Trigger Street Productions, Tatfilm, Little Bird, The Greenlight Fund, Miramax Films, Icon Entertainment International, Bord Scannan Na hEireann","R","Action","English","Mar 17, 2000, Wide","Nov 23, 2016","1h 30m","Surround, Dolby SR","Scope (2.35:1)","The police and the IRA hunt a modern Robin Hood (Kevin Spacey) who stole a painting worth $45 million.",14,60,"Ordinary Decent Criminal"
