"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Gareth Evans","Gareth Evans, Ed Talfan, Aram Tertzakian","Gareth Evans","Severn Screen Limited, XYZ Films","Horror, Mystery & Thriller","English","Oct 12, 2018","2h 9m","Scope (2.35:1)","London, 1905. Prodigal son Thomas Richardson has returned home, only to learn that his sister is being held for ransom by a religious cult. Determined to get her back at any cost, Thomas travels to the idyllic island where the cult lives. As Thomas infiltrates the island's community, he learns that the corruption of mainland society that they claim to reject has infested the cult's ranks nonetheless - and uncovers a secret more evil than he could have imagined.",79,54,"Apostle"
