"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Tomas Alfredson","Tim Bevan, Eric Fellner, Peter Gustafsson, Robyn Slovo","Peter Straughan, Hossein Amini, Søren Sveistrup","Universal Pictures","Working Title Films, Another Park Film, Perfect World Pictures","R (Grisly Images|Brief Nudity|Sexuality|Some Language|Violence)","Mystery & Thriller, Crime, Drama","English","Oct 20, 2017, Wide","Jan 2, 2018","$6.7M","2h 25m","Dolby Atmos","Flat (1.85:1)","For Detective Harry Hole, the death of a young woman during the first snowfall of winter feels like anything but a routine homicide. His investigation leads him to ""The Snowman Killer,"" an elusive sociopath who continuously taunts Hole with cat-and-mouse games. As the vicious murders continue, Harry teams up with a brilliant recruit to try and lure the madman out of the shadows before he can strike again.",7,19,"The Snowman"
