"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Bresson","Agnès Delahaie","Robert Bresson","Pathé Films","Drama","French (Canada)","Feb 11, 1965, Wide","Aug 26, 2018","1h 5m","In 15th-century France, teen peasant Joan of Arc (Florence Carrez), who claims to be able to communicate directly with God, is put on trial on charges of heresy against the church. Throughout the proceedings, Bishop Cauchon (Jean-Claude Fourneau) relentlessly pursues his version of the truth, and presses the girl to admit that she's lied about receiving messages from a higher power. But Joan remains resolute, even as the threat of a violent public execution slowly becomes an imminent reality.",100,60,"The Trial of Joan of Arc"
