"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ingmar Bergman","Allan Ekelund","Ingmar Bergman","Video Yesteryear, Criterion Collection, Janus Films","Svensk Filmindustri","Drama","Swedish","Jun 22, 1959, Original","Jan 14, 2017","1h 30m","Mono","Crotchety retired doctor Isak Borg (Victor Sjöström) travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne (Ingrid Thulin), in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara (Bibi Andersson), a dead ringer for the doctor's own first love.",94,94,"Wild Strawberries"
