"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"George Cukor","Joseph L. Mankiewicz","Philip Barry, Donald Ogden Stewart, Waldo Salt","Metro-Goldwyn-Mayer","Metro Goldwyn Mayer","Romance, Comedy","English","Dec 1, 1940, Original","Aug 15, 2008","1h 52m","Mono","This classic romantic comedy focuses on Tracy Lord (Katharine Hepburn), a Philadelphia socialite who has split from her husband, C.K. Dexter Haven (Cary Grant), due both to his drinking and to her overly demanding nature. As Tracy prepares to wed the wealthy George Kittredge (John Howard), she crosses paths with both Dexter and prying reporter Macaulay Connor (James Stewart). Unclear about her feelings for all three men, Tracy must decide whom she truly loves.",100,93,"The Philadelphia Story"
