"Director","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Oskar Santos Gómez","Jorge Lara, Fran Roncal","Kids & Family, Adventure, Comedy","Spanish (Spain)","Jul 2, 2017","1h 32m","Rebellious children (Raul Rivas, Daniel Cerezo) at a boarding school use a map to search for hidden treasure.",60,25,"Zip & Zap and the Marble Gang"
