"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Brian Kirk","Anthony Russo, Joe Russo, Mike Larocca, Robert Simonds, Gigi Pritzker, Chadwick Boseman, Logan Coles","Adam Mervis, Matthew Michael Carnahan","STX Films","STX Entertainment, MWM","R (Violence|Language Throughout)","Action, Mystery & Thriller, Crime, Drama","English","Nov 22, 2019, Wide","Nov 22, 2019","$28.5M","1h 39m","Scope (2.35:1)","After uncovering a massive conspiracy, an embattled NYPD detective joins a citywide manhunt for two young cop killers. As the night unfolds, he soon becomes unsure of who to pursue -- and who's in pursuit of him. When the search intensifies, authorities decide to take extreme measures by closing all of Manhattan's 21 bridges to prevent the suspects from escaping.",54,91,"21 Bridges"
