"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jean-Pierre Dardenne, Luc Dardenne","Jean-Pierre Dardenne, Luc Dardenne, Denis Freyd","Jean-Pierre Dardenne, Luc Dardenne","IFC Films","Radio Télévision Belge Francofone (RTB), Eyeworks, Les Films du Fleuve, BIM Distribuzione, Belgacom, Archipel 35, France 2 Cinéma","PG-13 (Some Mature Thematic Elements)","Drama","French (France)","Dec 24, 2014, Limited","Oct 6, 2016","$1.3M","1h 35m","Flat (1.85:1)","A factory worker (Marion Cotillard) has just one weekend to convince her colleagues to give up their bonuses so that she can keep her job.",97,76,"Two Days One Night"
