"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Caspar Wrede","Caspar Wrede","Ronald Harwood, Aleksandr Solzhenitsyn","Cinerama Releasing Corporation [us]","Norsk Film, Leontes, Group W Films","G","Drama","English","Dec 7, 1970, Original","1h 40m","Mono","Ivan Denisovich (Tom Courtenay) is a prisoner in a Siberian labor camp where he's been sentenced to 10 long years. Sick one morning, he oversleeps and is punished for it with latrine duty. When he reports his illness to the infirmary, he's told no more prisoners can be exempted from work and is sent to do construction work in the brutal cold. As the day wears on, Ivan rejoices that his illness has passed, does a favor for a scrap of food and tries to maintain what he can of his humanity.",17,92,"One Day in the Life of Ivan Denisovich"
