"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Elliot Greenebaum","Archie Borders, Elliot Greenebaum, Alan Oxman, Alex Laskey","Elliot Greenebaum","Economic Projections Inc.","Economic Projections Inc., MomoDog Productions Inc.","R","Drama","English","Feb 4, 2005, Original","Jan 10, 2006","$41.9K","1h 17m","DTS","Flat (1.85:1)","Todd (Michael Bonsignore), a 27-year-old slacker working as a nursing home janitor, gets through his days by taking drugs, goofing off and playing seemingly harmless pranks on the elderly residents. But things change after Mrs. Pearlman (Maggie Riley), who is beginning to show symptoms of Alzheimer's, starts to mistake Todd for her son who never visits. One day, Todd must decide whether to pretend to be someone he isn't -- and following his decision, he undergoes a spiritual awakening.",76,81,"Assisted Living"
