"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Alex Herron","John G. Clark, Alex Herron, David Kang, Jens Ramborg","Ulvrik Kraft","Brainstorm Media","David Kang Productions, Element Film","Horror, Mystery & Thriller","English","Aug 18, 2023, Limited","Aug 18, 2023","1h 20m","Digital 2.39:1","A group of teenagers take a trip to an isolated summerhouse in the countryside. What starts as a peaceful getaway turns into a horrific nightmare when a masked man begins to terrorize them in the most gruesome ways.",43,59,"Dark Windows"
