"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Cooney","Jeremy Paige","Moonstone Entertainment","R","Horror","English","Nov 18, 1997, Original","May 23, 2017","1h 29m","As notorious serial killer Jack Frost is being driven to his execution, the truck carrying the murderer encounters a bizarre accident that transforms him into a mutant snowman. Sheriff Sam Tiler, who caught the psychopath originally, has remained concerned about his return, and it seems that his fears were well-founded. Before long, bodies pile up, all killed in gruesome wintry ways.",16,31,"Jack Frost"
