"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Curtis Hanson","Steve Tisch","David Koepp","Epic Productions","R","Mystery & Thriller, Drama","English","Mar 9, 1990, Original","Sep 16, 2008","$11.3M","1h 39m","Surround","Los Angeles marketing analyst Michael Boll (James Spader) struggles with insecurity despite his successes -- until he meets a mysterious man, Alex (Rob Lowe), who promises to help him gain confidence. However, Alex's guidance becomes toxic when he introduces Michael to sex, drugs and crime. When Michael's life begins collapsing, he comes to realize that his mentor is a sociopath. Is it too late, or can Michael escape Alex's sinister web of machinations?",65,51,"Bad Influence"
