"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jerry Lewis","Paramount Pictures","Paramount Pictures","Comedy","English","Jun 11, 1964, Wide","Aug 10, 2016","1h 41m","Eccentric bellhop Stanley Belt (Jerry Lewis) is recruited unexpectedly by the comedy team of a recently deceased entertainer. Stanley struggles to become a song-and-dance man as the team -- including producer Caryl (Everett Sloane), writer Chic (Phil Harris) and assistant Ellen (Ina Balin) -- grooms him to become a star. But as the date of a high-stakes appearance on the Ed Sullivan Show grows near, they begin to fear that the only astonishing thing about Stanley is his utter lack of talent.",82,63,"The Patsy"
