"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Huston","Frank E. Taylor","Arthur Miller","CBS/Fox, United Artists, MGM/UA Home Entertainment Inc.","Seven Arts Pictures","Western, Drama","English","Feb 1, 1961, Wide","Sep 16, 2008","2h 4m","Mono","Flat (1.37:1)","While filing for a divorce, beautiful ex-stripper Roslyn Taber (Marilyn Monroe) ends up meeting aging cowboy-turned-gambler Gay Langland (Clark Gable) and former World War II aviator Guido Racanelli (Eli Wallach). The two men instantly become infatuated with Roslyn and, on a whim, the three decide to move into Guido's half-finished desert home together. When grizzled ex-rodeo rider Perce Howland (Montgomery Clift) arrives, the unlikely foursome strike up a business capturing wild horses.",97,78,"The Misfits"
