"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Barry Levinson","Jerry Weintraub","Barry Levinson","Metro-Goldwyn-Mayer, SLM Production Group","R","Comedy, Drama","English","Apr 2, 1982, Wide","Jan 1, 2008","1h 50m","Billy (Timothy Daly) returns home to Baltimore to serve as the best man at his upcoming wedding of his childhood buddy Eddie (Steve Guttenberg). In the meantime, he and Eddie get together with their friends at the local diner, where they trade stories about their lives. All they really want to do is go back to being the carefree boys they once were, but they know it cannot be. Their funny and at times revealing exchanges help each other face the mounting responsibility of adulthood.",92,77,"Diner"
