"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Don Coscarelli","Paul Pepperman, Sylvio Tabet","Don Coscarelli, Paul Pepperman","Leisure Investment Company","PG","Adventure, Fantasy","English","Mar 17, 2017","1h 54m","Surround","Prehistoric Dar (Marc Singer) uses ESP with animals to save a slave girl (Tanya Roberts) from a sorcerer (Rip Torn).",50,54,"The BeastMaster"
