"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Otto Preminger","Oting SA","PG","Mystery & Thriller","English","Mar 10, 2017","2h 6m","The CIA sends a British reporter (Peter O'Toole) to find five rich girls kidnapped by the PLO off a yacht called Rosebud.",44,20,"Rosebud"
