"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Ricky Staub","Lee Daniels, Idris Elba, Jennifer Madeloff, Tucker Tooley, Dan Walser, Jeff G. Waxman","Ricky Staub, Dan Walser","Tucker Tooley Entertainment, Green Door Pictures, Neighborhood Film Co., Lee Daniels Entertainment, Waxylu Films","R","Drama","English","Apr 2, 2021","1h 51m","Dolby Digital","Scope (2.35:1)","The film follows 15-year-old Cole, who's forced to live with his estranged father Harper in North Philadelphia, where, despite the surrounding poverty and violence, he discovers the redemptive world of urban horseback riding.",80,70,"Concrete Cowboy"
