"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Boorman","John Boorman","Touchstone Pictures, Silver Screen Partners IV","R","Comedy","English","Feb 23, 1990, Original","Mar 1, 2013","$1.0M","1h 34m","Surround","Hard-driving businessman Stewart McBain (Dabney Coleman) demolishes old buildings to make room for the new. But, when he tries to blow up a Brooklyn tenement, his redevelopment plans get him into trouble with a group of civic activists -- and also earn the criticism of his coddled children, Daphne (Uma Thurman), Jimmy (David Hewlett) and Chloe (Suzy Amis). In retaliation, Stewart throws them out, and they find themselves forced to live in the dilapidated building.",9,57,"Where the Heart Is"
