"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Joseph L. Mankiewicz","Warner Bros. Pictures","Warner Brothers/Seven Arts","R","Western","English","Dec 25, 1970, Original","Sep 1, 2014","2h 6m","After a botched heist, Wild West bandit Paris Pitman Jr. (Kirk Douglas) hides his newly stolen money where no one will find it, then loses his entire gang in a blaze of bullets before being captured by the law and given a lengthy sentence in a desert jail. Paris believes that he can buy his way out of his predicament by offering some cash to the guards, but the upstanding Sheriff Lopeman (Henry Fonda) makes sure his men remain honest. Running out of options, Paris begins plotting a jailbreak.",82,72,"There Was a Crooked Man"
