"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"George Roy Hill","Walter Mirisch","Dalton Trumbo, Daniel Taradash","United Artists","Mirisch Corporation","Drama","English","Oct 10, 1966, Original","May 21, 2017","3h 1m","Stereo","During the 1820s, a domineering young minister, Abner Hale (Max von Sydow), and his compassionate wife, Jerusha (Julie Andrews), embark on a dangerous sea voyage to Hawaii. When they arrive, Jerusha befriends the Hawaiian people and embraces their customs and culture, while Abner, intent on converting them to Christianity, views them as pagan savages. Jerusha grows unhappy with her marriage and begins to fall for Rafer Hoxworth (Richard Harris), a past lover.",70,53,"Hawaii"
