"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Rhayne Vermette","Rhayne Vermette","Rhayne Vermette","Exovedate Productions","Drama","French (Canada)","1h 20m","As a party wanders into the night, word arrives that Renée has emerged from obscurity. This cataclysmic moment ignites Modeste's awkward reunion with his older sibling. Renée has been missing for years and her presence unsettles the family, which also includes her own daughter, Athene. As Renée begins to form her dreams from fragments of her past, ominous premonitions disrupt the land.",67,NA,"Ste. Anne"
