"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"George A. Romero","Ben Barenholtz","George A. Romero","Canal+, Barenholtz Productions, Romero-Grunwald","R","Horror","English","Oct 1, 2013","1h 36m","A milquetoast (Jason Flemyng) awakens with a white, featureless face that enables him to kill without detection those who wronged him.",67,35,"Bruiser"
