"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Patricia Riggen","Patricia Riggen, Gerardo Barrera","Ligiah Villalobos","Weinstein Co.","Weinstein Company","PG-13 (Some Mature Thematic Elements)","Drama","English","Mar 19, 2008, Limited","Apr 19, 2016","$12.6M","1h 49m","Single mother Rosario (Kate del Castillo) leaves her young son Carlitos (Adrian Alonso) in the care of his grandmother and illegally crosses the border into the U.S. Though she hopes to eventually make a better life for herself and her son, she toils in a dead-end job as a cleaning lady in Los Angeles. When Carlitos' grandmother passes away some years later, the boy begins a difficult and dangerous journey to join her.",72,82,"Under the Same Moon"
