"Director","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Edmund Goulding","Twentieth Century Fox","Crime, Drama","English","Oct 9, 1947, Original","Nov 1, 2016","1h 51m","Roustabout Stanton Carlisle (Tyrone Power) joins a traveling carny and unsuccessfully schemes to figure out the mind-reading act of Mademoiselle Zeena (Joan Blondell) and her alcoholic husband, Pete (Ian Keith). But when Pete dies, Zeena is forced to take on Stanton as a partner, and he quickly proves more gifted than his predecessor. Ambitious to a fault, Carlisle abandons Zeena and the carny to reinvent himself as ""The Great Stanton,"" wowing high-class audiences in a Chicago hotel.",88,86,"Nightmare Alley"
