"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Ron Howard","Brian Grazer, Ron Howard","Akiva Goldsman, Sylvia Nasar","Universal Pictures","Imagine Entertainment, DreamWorks, Universal Pictures","PG-13 (Scene of Violence|Intense Thematic Material|Sexual Content)","Biography, Drama","English","Jan 4, 2002, Wide","Aug 20, 2013","$170.7M","2h 15m","Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital","Flat (1.85:1)","From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all; as a mathematical expert, he made a discovery early in his career and stands on the brink of international acclaim; but Nash soon finds himself on a painful and harrowing journey of self-discovery.",74,93,"A Beautiful Mind"
