"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Vikas Bahl","Anurag Kashyap, Vikramaditya Motwane, Vivek Agarwal","Vikas Bahl, Chaitally Parmar, Parveez Sheikh","Viacom 18 Motion Pictures, Phantom Film","Drama","Hindi","Nov 20, 2016","2h 26m","Rani, a 24-year-old homely girl, decides to go on her honeymoon alone when her fiancé calls off the wedding. Traveling around Europe, she finds joy, makes friends, and gains new-found independence.",92,85,"Queen"
