"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Caton-Jones","Stephen Woolley","Michael Thomas","R","Drama","English","Mar 9, 2010","$7.8M","1h 46m","Surround","Stephen Ward (John Hurt) regularly employs attractive young women as professional party guests to impress his influential friends in the British government. One of these women (Joanne Whalley-Kilmer) has affairs with both Britain's Minister of War John Profumo (Ian McKellen) and Eugene Ivanov (Jeroen Krabbé), a supposed spy for the Soviet Union. When the affairs are made public, the resulting scandal costs many people their political careers, and someone's life. Based on a true story.",88,61,"Scandal"
