"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Guy Hamilton","John Brabourne, Richard Goodwin","EMI Films Ltd., Titan Productions","PG","Mystery & Thriller","English","Jan 27, 2009","1h 42m","Agatha Christie's Belgian sleuth, Hercule Poirot (Peter Ustinov), solves the murder of an actress at a Balkan resort.",92,73,"Evil Under the Sun"
