"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"George Roy Hill","Ross Hunter","Richard Morris","Universal Pictures","Universal Pictures","G","Musical, Comedy","English","Mar 21, 1967, Wide","Jun 3, 2003","2h 18m","Stereo","In this musical spoof of the roaring '20s, feisty young flapper Millie (Julie Andrews) plans to find a job and marry a wealthy employer. Though fond of penniless paper-clip salesman Jimmy (James Fox), she's determined to marry well-heeled company man Trevor Graydon (John Gavin), who loves Millie's roommate Dorothy Brown (Mary Tyler Moore). As all four try to find love, evil landlady Mrs. Meers (Beatrice Lillie) schemes to sell the orphaned Dorothy into white slavery.",86,81,"Thoroughly Modern Millie"
