"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Irvin Kershner","Jack Schwartzman","Lorenzo Semple Jr.","Eon Productions Ltd.","PG","Action","English","Oct 1, 2016","2h 17m","Surround","An aging James Bond (Sean Connery) makes an uncharacteristic mistake during a routine training mission, leading M (Edward Fox) to believe that the legendary British Intelligence spy is now past his prime. M indefinitely suspends Bond from active duty. However, when SPECTRE member Fatima Bush (Barbara Carrera) and her fellow terrorists successfully steal two nuclear missiles from the U.S. military, M must reinstate Bond, as he is the only agent who can beat SPECTRE at their own game of espionage.",71,37,"Never Say Never Again"
