"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Franco Zeffirelli","Clive Parsons, Riccardo Tozzi, Giovannella Zannoni, Frederick Muller","John Mortimer, Franco Zeffirelli","United International Pictures, CIC Video, G2 Films","Medusa Film, Cattleya, Film & General Productions Ltd. [gb], Cineritmo","PG","Comedy, Drama","English","Apr 2, 1999, Wide","May 1, 2001","$14.4M","1h 56m","Dolby Digital, DTS, Surround","Flat (1.37:1)","In 1930s fascist Italy, adolescent Luca (Charlie Lucas) just lost his mother. His father, a callous businessman, sends him to be taken care of by British expatriate Mary Wallace (Joan Plowright). Mary and her cultured friends -- including artist Arabella (Judi Dench), young widow Elsa (Cher) and archaeologist Georgie (Lily Tomlin) -- keep a watchful eye over the boy. But the women's cultivated lives take a dramatic turn when Allied forces declare war on Mussolini.",65,76,"Tea With Mussolini"
