"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Ronald Neame","André Hakim","Nigel Balchin, Ewen Montagu","Sumar Productions","Drama, War","English (United Kingdom)","Jun 7, 2005","1h 43m","As the British military prepares to invade Sicily during World War II, intelligence agent Ewen Montagu (Clifton Webb) hatches a cunning plan to fool Germany into believing the Allies' true target is Greece. Concocting a fictitious British officer named Maj. William Martin, Montagu gathers false top-secret documents and personal letters to plant upon a corpse that will wash ashore in Spain. But the investigations of a German undercover agent (Stephen Boyd) could potentially expose the fraud.",88,84,"The Man Who Never Was"
