"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Denis Côté","Sylvain Corbeil, Nancy Grant","Denis Côté","Drama","French (Canada)","Nov 22, 2017","1h 33m","A man has an affair to escape the emotional strain caused by caring for his terminally ill wife.",58,20,"Boris Without Béatrice"
