"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Gillian Armstrong","Margaret Fink","Analysis Film Releasing Corporation","Greater Union Organisation (GUO)","G","Drama","English","Feb 1, 1980, Limited","May 7, 2019","1h 41m","Stereo","Growing up in the Australian outback, creative and headstrong Sybylla Melvyn (Judy Davis) dreams of becoming a famous writer despite long odds and the objections of her family. Forced by money problems to move in with her rich grandmother (Aileen Britton), she soon makes the acquaintance of a handsome landowner, Harry (Sam Neill), and wins him over despite their class differences. When Harry proposes, Sybylla must choose between romantic love an the brilliant career she craves.",86,66,"My Brilliant Career"
